Date,avg_price,median_price
2019-11-25T00:00:00.000000000,679.7431332130894,388.0
2019-11-26T00:00:00.000000000,681.1939963926823,395.0
2019-11-27T00:00:00.000000000,681.7461994331358,398.0
2019-11-28T00:00:00.000000000,681.1881216181397,398.0
2019-11-29T00:00:00.000000000,718.9409233781626,399.0
2019-11-30T00:00:00.000000000,723.7870613696089,399.0
2019-12-01T00:00:00.000000000,691.0800742000309,398.0
2019-12-02T00:00:00.000000000,689.658009996393,398.0
2019-12-03T00:00:00.000000000,690.032256402329,398.0
2019-12-04T00:00:00.000000000,689.9593960941928,398.0
2019-12-05T00:00:00.000000000,690.2160045344464,398.0
2019-12-06T00:00:00.000000000,726.5212294532901,400.0
2019-12-07T00:00:00.000000000,729.6849075076003,400.0
2019-12-08T00:00:00.000000000,691.5499046735714,398.0
2019-12-09T00:00:00.000000000,690.1551759674344,398.0
2019-12-10T00:00:00.000000000,690.2911578296491,398.0
2019-12-11T00:00:00.000000000,690.2967228319678,398.0
2019-12-12T00:00:00.000000000,690.3727263358581,398.0
2019-12-13T00:00:00.000000000,726.5214870922863,400.0
2019-12-14T00:00:00.000000000,729.9198485082702,402.0
2019-12-15T00:00:00.000000000,691.9758849899521,398.0
2019-12-16T00:00:00.000000000,691.40137579224,398.0
2019-12-17T00:00:00.000000000,691.61712268769,398.0
2019-12-18T00:00:00.000000000,691.8049672798475,398.0
2019-12-19T00:00:00.000000000,692.8494357705982,398.0
2019-12-20T00:00:00.000000000,732.6021280981089,410.0
2019-12-21T00:00:00.000000000,736.1491987427218,414.0
2019-12-22T00:00:00.000000000,699.5848920492606,399.0
2019-12-23T00:00:00.000000000,699.1247488019786,399.0
2019-12-24T00:00:00.000000000,714.5269490390066,400.0
2019-12-25T00:00:00.000000000,713.1407739475447,400.0
2019-12-26T00:00:00.000000000,698.4491935899417,399.0
2019-12-27T00:00:00.000000000,731.2426444066574,408.0
2019-12-28T00:00:00.000000000,735.1585510382852,411.0
2019-12-29T00:00:00.000000000,705.3885453702272,399.0
2019-12-30T00:00:00.000000000,712.7690524037719,399.0
2019-12-31T00:00:00.000000000,742.8262482609367,416.0
2020-01-01T00:00:00.000000000,757.5541557170093,422.0
2020-01-02T00:00:00.000000000,735.2273664141804,408.0
2020-01-03T00:00:00.000000000,749.949245117741,420.0
2020-01-04T00:00:00.000000000,747.0465553666203,418.0
2020-01-05T00:00:00.000000000,715.7827587983717,399.0
2020-01-06T00:00:00.000000000,713.3171020765703,399.0
2020-01-07T00:00:00.000000000,712.9870407584892,399.0
2020-01-08T00:00:00.000000000,713.1374246405936,399.0
2020-01-09T00:00:00.000000000,713.2328798886999,399.0
2020-01-10T00:00:00.000000000,744.7352501674653,418.0
2020-01-11T00:00:00.000000000,746.8639923738857,418.0
2020-01-12T00:00:00.000000000,716.2072190446746,399.0
2020-01-13T00:00:00.000000000,713.9362085845313,399.0
2020-01-14T00:00:00.000000000,714.1646828463956,399.0
2020-01-15T00:00:00.000000000,714.5069562528985,399.0
2020-01-16T00:00:00.000000000,705.677126809914,399.0
2020-01-17T00:00:00.000000000,737.2520482300201,418.0
2020-01-18T00:00:00.000000000,739.7997887360231,418.0
2020-01-19T00:00:00.000000000,712.1393311691658,399.0
2020-01-20T00:00:00.000000000,712.6123563662596,399.0
2020-01-21T00:00:00.000000000,716.9135363528624,399.0
2020-01-22T00:00:00.000000000,725.9927088164064,400.0
2020-01-23T00:00:00.000000000,759.1409285309425,422.0
2020-01-24T00:00:00.000000000,807.3148090895038,448.0
2020-01-25T00:00:00.000000000,809.8925903024682,449.0
2020-01-26T00:00:00.000000000,796.7176276601226,438.0
2020-01-27T00:00:00.000000000,795.4373164322152,438.0
2020-01-28T00:00:00.000000000,793.9463080331839,438.0
2020-01-29T00:00:00.000000000,791.2582573298295,431.0
2020-01-30T00:00:00.000000000,780.50342659865,428.0
2020-01-31T00:00:00.000000000,776.2522801051167,428.0
2020-02-01T00:00:00.000000000,747.2832998402638,421.0
2020-02-02T00:00:00.000000000,718.6988973050961,400.0
2020-02-03T00:00:00.000000000,715.5397794610192,399.0
2020-02-04T00:00:00.000000000,715.3598701499459,399.0
2020-02-05T00:00:00.000000000,715.1832328541248,399.0
2020-02-06T00:00:00.000000000,715.1163497707013,399.0
2020-02-07T00:00:00.000000000,743.9770958932344,418.0
2020-02-08T00:00:00.000000000,746.6314989436801,419.0
2020-02-09T00:00:00.000000000,712.5666769722266,399.0
2020-02-10T00:00:00.000000000,708.4768897820375,399.0
2020-02-11T00:00:00.000000000,706.4702426959344,399.0
2020-02-12T00:00:00.000000000,706.601432472819,399.0
2020-02-13T00:00:00.000000000,707.4390168495903,399.0
2020-02-14T00:00:00.000000000,738.199180707992,418.0
2020-02-15T00:00:00.000000000,735.8003297779152,418.0
2020-02-16T00:00:00.000000000,707.0558561343845,399.0
2020-02-17T00:00:00.000000000,705.1851136187973,399.0
2020-02-18T00:00:00.000000000,705.3041943628588,399.0
2020-02-19T00:00:00.000000000,705.3983871798836,399.0
2020-02-20T00:00:00.000000000,705.4821713814603,399.0
2020-02-21T00:00:00.000000000,733.3966867625084,416.0
2020-02-22T00:00:00.000000000,734.7664502499098,418.0
2020-02-23T00:00:00.000000000,707.3293656927913,399.0
2020-02-24T00:00:00.000000000,706.2008811253671,399.0
2020-02-25T00:00:00.000000000,706.359457927552,399.0
2020-02-26T00:00:00.000000000,706.3052506827433,399.0
2020-02-27T00:00:00.000000000,705.9126861441748,399.0
2020-02-28T00:00:00.000000000,733.0047147936311,415.0
2020-02-29T00:00:00.000000000,734.176508476323,417.0
2020-03-01T00:00:00.000000000,704.1316019992786,399.0
2020-03-02T00:00:00.000000000,703.8171793682692,399.0
2020-03-03T00:00:00.000000000,703.8288504147988,399.0
2020-03-04T00:00:00.000000000,703.966300819292,399.0
2020-03-05T00:00:00.000000000,703.8196784665327,399.0
2020-03-06T00:00:00.000000000,731.0469675890142,412.0
2020-03-07T00:00:00.000000000,731.9987118050188,413.0
2020-03-08T00:00:00.000000000,703.9112176018962,399.0
2020-03-09T00:00:00.000000000,703.5744319060133,399.0
2020-03-10T00:00:00.000000000,703.7309475962281,399.0
2020-03-11T00:00:00.000000000,703.9535992167774,399.0
2020-03-12T00:00:00.000000000,703.9094398928222,399.0
2020-03-13T00:00:00.000000000,730.9387076827949,412.0
2020-03-14T00:00:00.000000000,732.8655382078631,418.0
2020-03-15T00:00:00.000000000,704.1042149739785,399.0
2020-03-16T00:00:00.000000000,703.913149894368,399.0
2020-03-17T00:00:00.000000000,704.1278147060339,399.0
2020-03-18T00:00:00.000000000,704.2299685680424,399.0
2020-03-19T00:00:00.000000000,704.1526253413716,399.0
2020-03-20T00:00:00.000000000,731.1685989591384,410.0
2020-03-21T00:00:00.000000000,732.1938733446694,412.0
2020-03-22T00:00:00.000000000,704.3492296594012,399.0
2020-03-23T00:00:00.000000000,704.301643736796,399.0
2020-03-24T00:00:00.000000000,704.4382954604009,399.0
2020-03-25T00:00:00.000000000,704.4445303241099,399.0
2020-03-26T00:00:00.000000000,704.4442984490132,399.0
2020-03-27T00:00:00.000000000,731.3665687638481,411.5
2020-03-28T00:00:00.000000000,732.2660895553151,413.5
2020-03-29T00:00:00.000000000,704.5568866903694,399.0
2020-03-30T00:00:00.000000000,704.3657185551605,399.0
2020-03-31T00:00:00.000000000,704.573014891534,399.0
2020-04-01T00:00:00.000000000,701.979594991498,399.0
2020-04-02T00:00:00.000000000,704.5563456484773,399.0
2020-04-03T00:00:00.000000000,734.4422115731437,417.0
2020-04-04T00:00:00.000000000,736.0769310042768,418.0
2020-04-05T00:00:00.000000000,709.0307105683517,399.0
2020-04-06T00:00:00.000000000,702.7481836450766,399.0
2020-04-07T00:00:00.000000000,701.4190240634822,399.0
2020-04-08T00:00:00.000000000,701.3842685628897,399.0
2020-04-09T00:00:00.000000000,700.686376049879,399.0
2020-04-10T00:00:00.000000000,727.3494872983974,410.0
2020-04-11T00:00:00.000000000,727.7859019941259,411.0
2020-04-12T00:00:00.000000000,700.8961972484155,399.0
2020-04-13T00:00:00.000000000,700.6756067398361,399.0
2020-04-14T00:00:00.000000000,700.6844179935075,399.0
2020-04-15T00:00:00.000000000,700.7068325861802,399.0
2020-04-16T00:00:00.000000000,700.7499098263513,399.0
2020-04-17T00:00:00.000000000,727.285206368836,410.0
2020-04-18T00:00:00.000000000,727.6749884062451,411.0
2020-04-19T00:00:00.000000000,701.139588808162,399.0
2020-04-20T00:00:00.000000000,700.9415417117535,399.0
2020-04-21T00:00:00.000000000,701.1425774205184,399.0
2020-04-22T00:00:00.000000000,701.1326840830628,399.0
2020-04-23T00:00:00.000000000,701.1659968052764,399.0
2020-04-24T00:00:00.000000000,727.4878394393776,410.0
2020-04-25T00:00:00.000000000,727.4223218426341,410.0
2020-04-26T00:00:00.000000000,701.1575977739991,399.0
2020-04-27T00:00:00.000000000,700.9253619827897,399.0
2020-04-28T00:00:00.000000000,700.9573865100222,399.0
2020-04-29T00:00:00.000000000,701.2726593497192,399.0
2020-04-30T00:00:00.000000000,709.9381924048024,399.0
2020-05-01T00:00:00.000000000,735.6996702220848,417.0
2020-05-02T00:00:00.000000000,735.8288504147988,417.0
2020-05-03T00:00:00.000000000,708.5592827330345,399.0
2020-05-04T00:00:00.000000000,706.7724532385222,399.0
2020-05-05T00:00:00.000000000,704.4061421136703,399.0
2020-05-06T00:00:00.000000000,703.4082805173391,399.0
2020-05-07T00:00:00.000000000,702.9986860411192,399.0
2020-05-08T00:00:00.000000000,728.1868655639718,409.0
2020-05-09T00:00:00.000000000,728.3624723038079,409.0
2020-05-10T00:00:00.000000000,702.6610243726491,399.0
2020-05-11T00:00:00.000000000,702.3588138300613,399.0
2020-05-12T00:00:00.000000000,702.4206987169578,399.0
2020-05-13T00:00:00.000000000,702.4299479569228,399.0
2020-05-14T00:00:00.000000000,702.5358375843767,399.0
2020-05-15T00:00:00.000000000,728.3230020095841,410.0
2020-05-16T00:00:00.000000000,728.6469572834544,410.0
2020-05-17T00:00:00.000000000,702.9110630184985,399.0
2020-05-18T00:00:00.000000000,703.3207605503169,399.0
2020-05-19T00:00:00.000000000,703.3283093729067,399.0
2020-05-20T00:00:00.000000000,703.3196527026331,399.0
2020-05-21T00:00:00.000000000,703.3766939764002,399.0
2020-05-22T00:00:00.000000000,729.0274127891997,414.5
2020-05-23T00:00:00.000000000,729.3261967331375,415.0
2020-05-24T00:00:00.000000000,703.7081980728603,399.0
2020-05-25T00:00:00.000000000,703.4790281857062,399.0
2020-05-26T00:00:00.000000000,703.5942185809245,399.0
2020-05-27T00:00:00.000000000,703.590688926676,399.0
2020-05-28T00:00:00.000000000,703.617328798887,399.0
2020-05-29T00:00:00.000000000,728.4797495748957,411.0
2020-05-30T00:00:00.000000000,728.6685731952389,412.0
2020-05-31T00:00:00.000000000,703.7520739939197,399.0
2020-06-01T00:00:00.000000000,702.8855825217705,399.0
2020-06-02T00:00:00.000000000,702.837532848972,399.0
2020-06-03T00:00:00.000000000,702.8424795176998,399.0
2020-06-04T00:00:00.000000000,702.8498222290926,399.0
2020-06-05T00:00:00.000000000,727.6052455299634,410.0
2020-06-06T00:00:00.000000000,728.9570000515278,410.0
2020-06-07T00:00:00.000000000,704.5067243778018,399.0
2020-06-08T00:00:00.000000000,704.4500695625289,399.0
2020-06-09T00:00:00.000000000,704.4623847065492,399.0
2020-06-10T00:00:00.000000000,702.8214819395064,399.0
2020-06-11T00:00:00.000000000,702.844927088164,399.0
2020-06-12T00:00:00.000000000,727.6077961560262,410.0
2020-06-13T00:00:00.000000000,727.7492142010615,410.0
2020-06-14T00:00:00.000000000,702.8269954140259,399.0
2020-06-15T00:00:00.000000000,702.789174009378,399.0
2020-06-16T00:00:00.000000000,702.8358066676972,399.0
2020-06-17T00:00:00.000000000,702.8306538877724,399.0
2020-06-18T00:00:00.000000000,702.859457927552,399.0
2020-06-19T00:00:00.000000000,727.6229968568042,410.0
2020-06-20T00:00:00.000000000,727.7851548410367,410.0
2020-06-21T00:00:00.000000000,702.905137321585,399.0
2020-06-22T00:00:00.000000000,702.8855052300717,399.0
2020-06-23T00:00:00.000000000,702.9039521822023,399.0
2020-06-24T00:00:00.000000000,707.0773432266708,399.0
2020-06-25T00:00:00.000000000,707.4368011542227,399.0
2020-06-26T00:00:00.000000000,731.1316535270779,412.0
2020-06-27T00:00:00.000000000,729.6809913948575,410.0
2020-06-28T00:00:00.000000000,702.7518678827228,399.0
2020-06-29T00:00:00.000000000,702.7057505023961,399.0
2020-06-30T00:00:00.000000000,702.7209769670737,399.0
2020-07-01T00:00:00.000000000,705.3066676972227,399.0
2020-07-02T00:00:00.000000000,705.3327665275416,399.0
2020-07-03T00:00:00.000000000,729.5327201525223,409.0
2020-07-04T00:00:00.000000000,729.670891946205,410.0
2020-07-05T00:00:00.000000000,705.3070026279178,399.0
2020-07-06T00:00:00.000000000,705.3075436698099,399.0
2020-07-07T00:00:00.000000000,705.3233884680785,399.0
2020-07-08T00:00:00.000000000,705.3232596485805,399.0
2020-07-09T00:00:00.000000000,705.3479929922192,399.0
2020-07-10T00:00:00.000000000,731.2801566445097,410.0
2020-07-11T00:00:00.000000000,731.540346266811,410.0
2020-07-12T00:00:00.000000000,707.58082135312,399.0
2020-07-13T00:00:00.000000000,707.576647601381,399.0
2020-07-14T00:00:00.000000000,707.6085433091152,399.0
2020-07-15T00:00:00.000000000,707.6223785232132,399.0
2020-07-16T00:00:00.000000000,707.6956252898439,399.0
2020-07-17T00:00:00.000000000,731.2643376101406,409.0
2020-07-18T00:00:00.000000000,731.3973050960993,410.0
2020-07-19T00:00:00.000000000,707.7023754315453,399.0
2020-07-20T00:00:00.000000000,707.7293759983511,399.0
2020-07-21T00:00:00.000000000,707.7508373267377,399.0
2020-07-22T00:00:00.000000000,707.7419745452672,399.0
2020-07-23T00:00:00.000000000,707.7663214304117,399.0
2020-07-24T00:00:00.000000000,731.312052352244,410.0
2020-07-25T00:00:00.000000000,731.4530581748853,410.0
2020-07-26T00:00:00.000000000,707.7373628072345,399.0
2020-07-27T00:00:00.000000000,707.7438037821405,399.0
2020-07-28T00:00:00.000000000,707.7604987890967,399.0
2020-07-29T00:00:00.000000000,707.7629205956614,399.0
2020-07-30T00:00:00.000000000,707.7611171226877,399.0
2020-07-31T00:00:00.000000000,731.284381924048,410.0
2020-08-01T00:00:00.000000000,731.0612407894059,410.0
2020-08-02T00:00:00.000000000,707.5714432936569,399.0
2020-08-03T00:00:00.000000000,707.5602875251197,399.0
2020-08-04T00:00:00.000000000,707.5846086463647,399.0
2020-08-05T00:00:00.000000000,707.5841964239708,399.0
2020-08-06T00:00:00.000000000,707.9155201731334,399.0
2020-08-07T00:00:00.000000000,731.1205235224404,410.0
2020-08-08T00:00:00.000000000,731.2396042665018,410.0
2020-08-09T00:00:00.000000000,707.6439944349977,399.0
2020-08-10T00:00:00.000000000,707.5748698923069,399.0
2020-08-11T00:00:00.000000000,707.6066625444428,399.0
2020-08-12T00:00:00.000000000,707.6166589374968,399.0
2020-08-13T00:00:00.000000000,707.6501004792085,399.0
2020-08-14T00:00:00.000000000,731.0974905961766,410.0
2020-08-15T00:00:00.000000000,731.2431339207502,410.0
2020-08-16T00:00:00.000000000,707.6666666666666,399.0
2020-08-17T00:00:00.000000000,707.6433245736075,399.0
2020-08-18T00:00:00.000000000,707.6694234039264,399.0
2020-08-19T00:00:00.000000000,707.6714845158963,399.0
2020-08-20T00:00:00.000000000,707.6943370948627,399.0
2020-08-21T00:00:00.000000000,731.114726645025,410.0
2020-08-22T00:00:00.000000000,731.2708816406451,410.0
2020-08-23T00:00:00.000000000,707.6562838151183,399.0
2020-08-24T00:00:00.000000000,707.6159890761065,399.0
2020-08-25T00:00:00.000000000,707.6404905446489,399.0
2020-08-26T00:00:00.000000000,707.6415211006338,399.0
2020-08-27T00:00:00.000000000,707.6697840985212,399.0
2020-08-28T00:00:00.000000000,731.0993971247487,410.0
2020-08-29T00:00:00.000000000,731.2315916937188,410.0
2020-08-30T00:00:00.000000000,707.6316277631782,399.0
2020-08-31T00:00:00.000000000,707.5530221054258,399.0
2020-09-01T00:00:00.000000000,702.8691966816098,399.0
2020-09-02T00:00:00.000000000,702.8454423661566,399.0
2020-09-03T00:00:00.000000000,702.8994177358685,399.0
2020-09-04T00:00:00.000000000,727.2923429690318,409.0
2020-09-05T00:00:00.000000000,727.3723914051631,409.0
2020-09-06T00:00:00.000000000,702.8767970319988,399.0
2020-09-07T00:00:00.000000000,702.8358839593961,399.0
2020-09-08T00:00:00.000000000,702.842324934302,399.0
2020-09-09T00:00:00.000000000,702.8475034781264,399.0
2020-09-10T00:00:00.000000000,702.8581182047715,399.0
2020-09-11T00:00:00.000000000,727.224790024218,409.0
2020-09-12T00:00:00.000000000,727.3206317308188,409.0
2020-09-13T00:00:00.000000000,702.8071056835163,399.0
2020-09-14T00:00:00.000000000,702.7756221981759,399.0
2020-09-15T00:00:00.000000000,702.8717988354717,399.0
2020-09-16T00:00:00.000000000,702.8724686968619,399.0
2020-09-17T00:00:00.000000000,702.8754057814191,399.0
2020-09-18T00:00:00.000000000,727.2884010923893,409.0
2020-09-19T00:00:00.000000000,727.3932601638584,409.0
2020-09-20T00:00:00.000000000,702.9311588602051,399.0
2020-09-21T00:00:00.000000000,702.9394548358839,399.0
2020-09-22T00:00:00.000000000,702.9374452517133,399.0
2020-09-23T00:00:00.000000000,702.9418766424486,399.0
2020-09-24T00:00:00.000000000,702.9742361003762,399.0
2020-09-25T00:00:00.000000000,727.4157778121296,409.0
2020-09-26T00:00:00.000000000,727.5355799453805,409.0
2020-09-27T00:00:00.000000000,703.0677332921111,399.0
2020-09-28T00:00:00.000000000,703.2333178749935,399.0
2020-09-29T00:00:00.000000000,703.3168186736744,399.0
2020-09-30T00:00:00.000000000,706.1769206987169,399.0
2020-10-01T00:00:00.000000000,706.5761065594888,399.0
2020-10-02T00:00:00.000000000,730.1792136857835,410.0
2020-10-03T00:00:00.000000000,730.2475910753851,410.0
2020-10-04T00:00:00.000000000,706.5646673880559,399.0
2020-10-05T00:00:00.000000000,706.5232648013604,399.0
2020-10-06T00:00:00.000000000,706.4754727675581,399.0
2020-10-07T00:00:00.000000000,705.9495027567373,399.0
2020-10-08T00:00:00.000000000,703.5681455145051,399.0
2020-10-09T00:00:00.000000000,727.2070386973772,409.0
2020-10-10T00:00:00.000000000,727.1405678363477,409.0
2020-10-11T00:00:00.000000000,702.601715875715,399.0
2020-10-12T00:00:00.000000000,702.5416602256918,399.0
2020-10-13T00:00:00.000000000,702.6079765033236,399.0
2020-10-14T00:00:00.000000000,702.609728448498,399.0
2020-10-15T00:00:00.000000000,702.6172772710878,399.0
2020-10-16T00:00:00.000000000,726.9550935229556,409.0
2020-10-17T00:00:00.000000000,727.0771628793734,409.0
2020-10-18T00:00:00.000000000,702.7206935641779,399.0
2020-10-19T00:00:00.000000000,702.7758283093729,399.0
2020-10-20T00:00:00.000000000,702.7756994898748,399.0
2020-10-21T00:00:00.000000000,702.7901272736641,399.0
2020-10-22T00:00:00.000000000,702.9698562374401,399.0
2020-10-23T00:00:00.000000000,726.9962899984541,410.0
2020-10-24T00:00:00.000000000,727.7423610037615,412.0
2020-10-25T00:00:00.000000000,703.5984180965631,399.0
2020-10-26T00:00:00.000000000,703.57739475447,399.0
2020-10-27T00:00:00.000000000,703.5481784922966,399.0
2020-10-28T00:00:00.000000000,703.5415314061936,399.0
2020-10-29T00:00:00.000000000,703.561987942495,399.0
2020-10-30T00:00:00.000000000,727.5734786417272,412.0
2020-10-31T00:00:00.000000000,727.6469572834544,412.0
2020-11-01T00:00:00.000000000,703.2413562116762,399.0
2020-11-02T00:00:00.000000000,703.2171639099294,399.0
2020-11-03T00:00:00.000000000,703.2157984232493,399.0
2020-11-04T00:00:00.000000000,703.3737568918432,399.0
2020-11-05T00:00:00.000000000,703.3777245323852,399.0
2020-11-06T00:00:00.000000000,727.2138918946772,410.0
2020-11-07T00:00:00.000000000,727.2442417684341,411.0
2020-11-08T00:00:00.000000000,703.3179265213582,399.0
2020-11-09T00:00:00.000000000,703.2977791518524,399.0
2020-11-10T00:00:00.000000000,703.2879631060957,399.0
2020-11-11T00:00:00.000000000,703.1980986242078,399.0
2020-11-12T00:00:00.000000000,703.2179625908177,399.0
2020-11-13T00:00:00.000000000,727.0648992631525,410.0
2020-11-14T00:00:00.000000000,727.1350801257279,410.5
2020-11-15T00:00:00.000000000,703.0827794094914,399.0
2020-11-16T00:00:00.000000000,702.8370175709796,399.0
2020-11-17T00:00:00.000000000,702.9277322615551,399.0
2020-11-18T00:00:00.000000000,702.9293553872315,399.0
2020-11-19T00:00:00.000000000,702.9318029576957,399.0
2020-11-20T00:00:00.000000000,726.7390889885093,410.0
2020-11-21T00:00:00.000000000,726.724042871129,410.5
2020-11-22T00:00:00.000000000,702.7305869016334,399.0
2020-11-23T00:00:00.000000000,702.5296542484671,399.0
